,word,freq,probability
2976,like right,313,0.000132201
2977,im seeing,313,0.000132201
2978,ive trying,313,0.000132201
2979,can done,313,0.000132201
2980,like years,313,0.000132201
2981,may never,313,0.000132201
2982,come soon,313,0.000132201
2983,things want,313,0.000132201
2984,new site,313,0.000132201
2985,whole family,313,0.000132201
2986,guys like,313,0.000132201
2987,will meet,313,0.000132201
2988,one right,313,0.000132201
2989,even tho,313,0.000132201
2990,got job,312,0.000131778
2991,maybe one,312,0.000131778
2992,try something,312,0.000131778
2993,cant beat,312,0.000131778
2994,like share,312,0.000131778
2995,im bad,312,0.000131778
2996,year anniversary,312,0.000131778
2997,love little,312,0.000131778
2998,wont stop,312,0.000131778
2999,oh dear,312,0.000131778
3000,didnt come,312,0.000131778
3001,hes good,312,0.000131778
3002,hi im,312,0.000131778
3003,see movie,312,0.000131778
3004,make u,312,0.000131778
3005,rt now,312,0.000131778
3006,lol thanks,312,0.000131778
3007,everyone hope,311,0.000131356
3008,must admit,311,0.000131356
3009,can cause,311,0.000131356
3010,get really,311,0.000131356
3011,one lucky,311,0.000131356
3012,another thing,311,0.000131356
3013,life without,311,0.000131356
3014,managed get,311,0.000131356
3015,august th,311,0.000131356
3016,make want,311,0.000131356
3017,around town,311,0.000131356
3018,youre really,311,0.000131356
3019,n roll,311,0.000131356
3020,doesnt need,311,0.000131356
3021,en route,311,0.000131356
3022,yea im,311,0.000131356
3023,long beach,311,0.000131356
3024,bout get,311,0.000131356
3025,people see,310,0.000130934
3026,youve ever,310,0.000130934
3027,blown away,310,0.000130934
3028,please share,310,0.000130934
3029,six years,310,0.000130934
3030,team will,310,0.000130934
3031,took time,310,0.000130934
3032,show today,310,0.000130934
3033,just arrived,310,0.000130934
3034,want buy,310,0.000130934
3035,will please,310,0.000130934
3036,excited get,310,0.000130934
3037,coming way,310,0.000130934
3038,will call,310,0.000130934
3039,youre talking,310,0.000130934
3040,poised creation,310,0.000130934
3041,just starting,309,0.000130511
3042,see things,309,0.000130511
3043,need sleep,309,0.000130511
3044,way life,309,0.000130511
3045,just start,309,0.000130511
3046,get drunk,309,0.000130511
3047,ever need,309,0.000130511
3048,couldnt help,309,0.000130511
3049,like getting,309,0.000130511
3050,friday saturday,309,0.000130511
3051,birthday love,309,0.000130511
3052,nice meeting,309,0.000130511
3053,follow hope,309,0.000130511
3054,rite now,309,0.000130511
3055,also good,308,0.000130089
3056,right around,308,0.000130089
3057,wasnt going,308,0.000130089
3058,heres hoping,308,0.000130089
3059,able find,308,0.000130089
3060,ill miss,308,0.000130089
3061,much going,308,0.000130089
3062,can finally,308,0.000130089
3063,todo list,308,0.000130089
3064,just received,308,0.000130089
3065,thx follow,308,0.000130089
3066,different things,307,0.000129666
3067,past weeks,307,0.000129666
3068,got big,307,0.000129666
3069,try keep,307,0.000129666
3070,ok ill,307,0.000129666
3071,went home,307,0.000129666
3072,birthday today,307,0.000129666
3073,earlier today,307,0.000129666
3074,call now,307,0.000129666
3075,never said,307,0.000129666
3076,mi run,307,0.000129666
3077,year now,306,0.000129244
3078,go now,306,0.000129244
3079,half time,306,0.000129244
3080,cool stuff,306,0.000129244
3081,enough make,306,0.000129244
3082,like work,306,0.000129244
3083,keep coming,306,0.000129244
3084,dream come,306,0.000129244
3085,like first,306,0.000129244
3086,little better,306,0.000129244
3087,can happen,306,0.000129244
3088,follow great,306,0.000129244
3089,wanna talk,306,0.000129244
3090,youre amazing,306,0.000129244
3091,love you,306,0.000129244
3092,u gotta,306,0.000129244
3093,said one,305,0.000128822
3094,even just,305,0.000128822
3095,went bed,305,0.000128822
3096,im running,305,0.000128822
3097,back can,305,0.000128822
3098,week going,305,0.000128822
3099,recent years,305,0.000128822
3100,know still,305,0.000128822
3101,make people,305,0.000128822
3102,see avengers,305,0.000128822
3103,following twitter,305,0.000128822
3104,laying bed,304,0.000128399
3105,may seem,304,0.000128399
3106,times week,304,0.000128399
3107,im sleepy,304,0.000128399
3108,come play,304,0.000128399
3109,looking something,304,0.000128399
3110,go shopping,304,0.000128399
3111,listen music,304,0.000128399
3112,morning happy,304,0.000128399
3113,rt like,304,0.000128399
3114,golden brown,303,0.000127977
3115,somewhere else,303,0.000127977
3116,got much,303,0.000127977
3117,time saw,303,0.000127977
3118,well think,303,0.000127977
3119,least two,303,0.000127977
3120,great ideas,303,0.000127977
3121,warm weather,303,0.000127977
3122,little sister,303,0.000127977
3123,call back,303,0.000127977
3124,thanks helping,303,0.000127977
3125,cool thanks,303,0.000127977
3126,life right,302,0.000127555
3127,good ones,302,0.000127555
3128,absolutely nothing,302,0.000127555
3129,im lucky,302,0.000127555
3130,like two,302,0.000127555
3131,pick one,302,0.000127555
3132,know real,302,0.000127555
3133,ok now,302,0.000127555
3134,today come,302,0.000127555
3135,man love,302,0.000127555
3136,iphone app,302,0.000127555
3137,watch game,302,0.000127555
3138,lol yes,302,0.000127555
3139,good week,301,0.000127132
3140,well let,301,0.000127132
3141,last chance,301,0.000127132
3142,hoping get,301,0.000127132
3143,got phone,301,0.000127132
3144,morning world,300,0.00012671
3145,morning im,300,0.00012671
3146,oh dont,300,0.00012671
3147,way will,300,0.00012671
3148,wide awake,300,0.00012671
3149,just bad,300,0.00012671
3150,havent talked,300,0.00012671
3151,whos ready,300,0.00012671
3152,thanks glad,300,0.00012671
3153,see get,299,0.000126288
3154,going one,299,0.000126288
3155,enough get,299,0.000126288
3156,thats nice,299,0.000126288
3157,like ill,299,0.000126288
3158,u gonna,299,0.000126288
3159,nike gps,299,0.000126288
