,word,freq,probability
1345,sounds like youre,73,0.000178291
1346,go see avengers,73,0.000178291
1347,st louis county,73,0.000178291
1348,u look like,73,0.000178291
1349,youre welcome thank,73,0.000178291
1350,comic strip live,73,0.000178291
1351,todays btu inspiration,73,0.000178291
1352,theres nothing can,72,0.000175849
1353,love one another,72,0.000175849
1354,coming next week,72,0.000175849
1355,three year old,72,0.000175849
1356,whats going happen,72,0.000175849
1357,cant think anything,72,0.000175849
1358,easier said done,72,0.000175849
1359,can get good,72,0.000175849
1360,nothing quite like,72,0.000175849
1361,will never leave,72,0.000175849
1362,dont tell anyone,72,0.000175849
1363,hope everyone safe,72,0.000175849
1364,say happy birthday,72,0.000175849
1365,think ill go,72,0.000175849
1366,feel free contact,72,0.000175849
1367,want right now,72,0.000175849
1368,much right now,72,0.000175849
1369,anyone else going,72,0.000175849
1370,rip adam yauch,72,0.000175849
1371,omg cant wait,72,0.000175849
1372,love justin bieber,72,0.000175849
1373,happy b day,72,0.000175849
1374,rt happy mothers,72,0.000175849
1375,happy birthday d,72,0.000175849
1376,u love u,72,0.000175849
1377,rt chance win,72,0.000175849
1378,feeling pretty good,71,0.000173407
1379,right now get,71,0.000173407
1380,tomorrow im going,71,0.000173407
1381,now im sure,71,0.000173407
1382,looks like good,71,0.000173407
1383,first time year,71,0.000173407
1384,love first sight,71,0.000173407
1385,two days later,71,0.000173407
1386,full time job,71,0.000173407
1387,dont make sense,71,0.000173407
1388,thanks much stopping,71,0.000173407
1389,far im concerned,71,0.000173407
1390,thanks hard work,71,0.000173407
1391,ever feel like,71,0.000173407
1392,getting ready watch,71,0.000173407
1393,things will get,71,0.000173407
1394,new profile pic,71,0.000173407
1395,dont let get,71,0.000173407
1396,never dull moment,71,0.000173407
1397,can tell im,71,0.000173407
1398,ive ever met,71,0.000173407
1399,great day everyone,71,0.000173407
1400,now im gonna,71,0.000173407
1401,april fools joke,71,0.000173407
1402,merry christmas eve,71,0.000173407
1403,want go see,71,0.000173407
1404,live right now,71,0.000173407
1405,thoughts prayers go,71,0.000173407
1406,kill makes stronger,71,0.000173407
1407,every time watch,71,0.000173407
1408,following look forward,71,0.000173407
1409,thanks much love,71,0.000173407
1410,birthday hope great,71,0.000173407
1411,can interview wednesday,71,0.000173407
1412,interview wednesday wallingford,71,0.000173407
1413,wednesday wallingford ct,71,0.000173407
1414,wallingford ct show,71,0.000173407
1415,rt dont know,71,0.000173407
1416,available customer area,71,0.000173407
1417,customer area now,71,0.000173407
1418,follow new twitter,71,0.000173407
1419,will help us,70,0.000170964
1420,leave comment post,70,0.000170964
1421,time im going,70,0.000170964
1422,many people will,70,0.000170964
1423,will take time,70,0.000170964
1424,bad right now,70,0.000170964
1425,next time go,70,0.000170964
1426,ive ever done,70,0.000170964
1427,let know find,70,0.000170964
1428,dont know well,70,0.000170964
1429,worth every penny,70,0.000170964
1430,guess im just,70,0.000170964
1431,comic book day,70,0.000170964
1432,someone else will,70,0.000170964
1433,im sure thats,70,0.000170964
1434,meeting new people,70,0.000170964
1435,well thats good,70,0.000170964
1436,last day work,70,0.000170964
1437,let know like,70,0.000170964
1438,make sure come,70,0.000170964
1439,im glad didnt,70,0.000170964
1440,hard right now,70,0.000170964
1441,putting finishing touches,70,0.000170964
1442,someone please tell,70,0.000170964
1443,san francisco chronicle,70,0.000170964
1444,happy friday th,70,0.000170964
1445,happy star wars,70,0.000170964
1446,sounds like need,70,0.000170964
1447,dont forget get,70,0.000170964
1448,really wanna go,70,0.000170964
1449,thats dont like,70,0.000170964
1450,u feel better,70,0.000170964
1451,thanks follow im,70,0.000170964
1452,follow us back,70,0.000170964
1453,looking forward sharing,69,0.000168522
1454,bowl whisk together,69,0.000168522
1455,great way get,69,0.000168522
1456,dont know ive,69,0.000168522
1457,right hand side,69,0.000168522
1458,just wanted know,69,0.000168522
1459,one day can,69,0.000168522
1460,people dont want,69,0.000168522
1461,long will take,69,0.000168522
1462,well good luck,69,0.000168522
1463,ill try get,69,0.000168522
1464,make things happen,69,0.000168522
1465,dont know going,69,0.000168522
1466,well see goes,69,0.000168522
1467,getting ready start,69,0.000168522
1468,getting better better,69,0.000168522
1469,nothing like good,69,0.000168522
1470,id much rather,69,0.000168522
1471,ive ever read,69,0.000168522
1472,can make feel,69,0.000168522
1473,hard rock cafe,69,0.000168522
1474,look like im,69,0.000168522
1475,can say im,69,0.000168522
1476,x x x,69,0.000168522
1477,since last time,69,0.000168522
1478,cd release party,69,0.000168522
1479,us know youre,69,0.000168522
1480,can always count,69,0.000168522
1481,game right now,69,0.000168522
1482,just one days,69,0.000168522
1483,im pretty excited,69,0.000168522
1484,cant come soon,69,0.000168522
1485,thats pretty cool,69,0.000168522
1486,getting work done,69,0.000168522
1487,im just kidding,69,0.000168522
1488,cant wait either,69,0.000168522
1489,world like nobody,69,0.000168522
1490,couldnt said better,69,0.000168522
1491,please follow me,69,0.000168522
1492,hope u get,69,0.000168522
1493,happy founders day,69,0.000168522
1494,follow hope youre,69,0.000168522
1495,dont know know,68,0.00016608
1496,hope wonderful weekend,68,0.00016608
1497,looks like just,68,0.00016608
1498,im really sorry,68,0.00016608
1499,facebook fan page,68,0.00016608
1500,people think im,68,0.00016608
1501,im sure know,68,0.00016608
1502,red pepper flakes,68,0.00016608
1503,im going tell,68,0.00016608
1504,even get started,68,0.00016608
1505,best thing ive,68,0.00016608
1506,back work tomorrow,68,0.00016608
1507,will always remember,68,0.00016608
1508,look forward next,68,0.00016608
1509,social networking sites,68,0.00016608
1510,happy memorial day,68,0.00016608
1511,really want get,68,0.00016608
1512,ive never felt,68,0.00016608
1513,us right now,68,0.00016608
1514,always good time,68,0.00016608
1515,im just happy,68,0.00016608
1516,time right now,68,0.00016608
1517,high school college,68,0.00016608
1518,went high school,68,0.00016608
1519,check facebook page,68,0.00016608
1520,im going buy,68,0.00016608
1521,keep mouth shut,68,0.00016608
1522,just got word,68,0.00016608
1523,dont get mad,68,0.00016608
1524,henry ward beecher,68,0.00016608
1525,gonna long day,68,0.00016608
1526,right now rt,68,0.00016608
1527,rt thanks follow,68,0.00016608
1528,thanks following looking,68,0.00016608
1529,u guys r,68,0.00016608
1530,happy pi day,68,0.00016608
1531,old r u,68,0.00016608
1532,us get followers,68,0.00016608
1533,dont know u,68,0.00016608
1534,follow let know,68,0.00016608
1535,far far away,67,0.000163637
1536,ground black pepper,67,0.000163637
1537,im just waiting,67,0.000163637
1538,one will ever,67,0.000163637
1539,just felt like,67,0.000163637
1540,know can make,67,0.000163637
1541,three weeks ago,67,0.000163637
1542,im gonna say,67,0.000163637
1543,im probably going,67,0.000163637
1544,back high school,67,0.000163637
1545,one two three,67,0.000163637
1546,make new friends,67,0.000163637
1547,win last night,67,0.000163637
1548,back new york,67,0.000163637
1549,house right now,67,0.000163637
1550,im just sitting,67,0.000163637
1551,one day week,67,0.000163637
1552,getting things done,67,0.000163637
1553,life much easier,67,0.000163637
1554,dont get caught,67,0.000163637
1555,dont think theres,67,0.000163637
1556,past two days,67,0.000163637
1557,thats great news,67,0.000163637
1558,didnt even realize,67,0.000163637
1559,last night cant,67,0.000163637
1560,eat ice cream,67,0.000163637
1561,sounds like perfect,67,0.000163637
1562,let know next,67,0.000163637
1563,award winning novel,67,0.000163637
1564,good luck hope,67,0.000163637
1565,can u help,67,0.000163637
1566,youre welcome hope,67,0.000163637
1567,moves like jagger,67,0.000163637
1568,follow back love,67,0.000163637
1569,rt just saw,67,0.000163637
1570,follow best day,67,0.000163637
1571,know im late,67,0.000163637
1572,chocolate chip cookie,66,0.000161195
1573,large mixing bowl,66,0.000161195
1574,thanks much sharing,66,0.000161195
1575,sure im going,66,0.000161195
1576,go bed now,66,0.000161195
1577,looking forward going,66,0.000161195
1578,ive never really,66,0.000161195
1579,time go back,66,0.000161195
1580,finally got around,66,0.000161195
1581,way much time,66,0.000161195
1582,sometimes just need,66,0.000161195
1583,actually pretty good,66,0.000161195
1584,year old man,66,0.000161195
1585,dont worry will,66,0.000161195
1586,really dont understand,66,0.000161195
1587,tv right now,66,0.000161195
1588,can never go,66,0.000161195
1589,can hardly wait,66,0.000161195
1590,red hot chili,66,0.000161195
1591,hot chili peppers,66,0.000161195
1592,first time heard,66,0.000161195
1593,sometimes just want,66,0.000161195
1594,cant seem find,66,0.000161195
1595,sweet potato fries,66,0.000161195
1596,free comic book,66,0.000161195
1597,can already tell,66,0.000161195
1598,coming soon stay,66,0.000161195
1599,well dont know,66,0.000161195
1600,im going watch,66,0.000161195
1601,great looking forward,66,0.000161195
1602,win gift card,66,0.000161195
1603,take care business,66,0.000161195
1604,lol dont know,66,0.000161195
1605,hope see next,66,0.000161195
1606,oh god im,66,0.000161195
1607,today th birthday,66,0.000161195
1608,come hang us,66,0.000161195
1609,good morning everybody,66,0.000161195
1610,days school left,66,0.000161195
1611,thanks much support,66,0.000161195
1612,follow back can,66,0.000161195
1613,thank much love,66,0.000161195
1614,well keep posted,66,0.000161195
1615,buffalo wild wings,66,0.000161195
1616,get day started,66,0.000161195
1617,thanks using showclix,66,0.000161195
1618,free ebook award,66,0.000161195
1619,ebook award winning,66,0.000161195
1620,winning novel gray,66,0.000161195
1621,novel gray rainbow,66,0.000161195
1622,gray rainbow journey,66,0.000161195
1623,time offer contact,66,0.000161195
1624,hate people say,66,0.000161195
1625,follow biggest fan,66,0.000161195
1626,shoutout kimberly sashacan,66,0.000161195
1627,kimberly sashacan sing,66,0.000161195
1628,sashacan sing happy,66,0.000161195
1629,ill let u,66,0.000161195
1630,happy international womens,66,0.000161195
1631,youre welcome great,66,0.000161195
1632,good luck rt,66,0.000161195
1633,now im ready,65,0.000158753
1634,though im sure,65,0.000158753
1635,right now really,65,0.000158753
1636,past present future,65,0.000158753
1637,us last night,65,0.000158753
1638,will help get,65,0.000158753
1639,im coming back,65,0.000158753
1640,going try get,65,0.000158753
1641,cant thank enough,65,0.000158753
1642,get act together,65,0.000158753
1643,just wanted make,65,0.000158753
1644,new best friend,65,0.000158753
1645,just cant seem,65,0.000158753
1646,im going home,65,0.000158753
1647,im trying find,65,0.000158753
1648,thats good idea,65,0.000158753
1649,every time someone,65,0.000158753
1650,great show last,65,0.000158753
1651,love best friend,65,0.000158753
1652,good morning great,65,0.000158753
1653,ready go back,65,0.000158753
1654,since ive seen,65,0.000158753
1655,tickets still available,65,0.000158753
1656,baby light world,65,0.000158753
1657,im glad liked,65,0.000158753
1658,rainbow journey limited,65,0.000158753
1659,journey limited time,65,0.000158753
1660,follow u back,65,0.000158753
1661,rt great day,65,0.000158753
1662,run pace mi,65,0.000158753
1663,burned calories minutes,65,0.000158753
1664,rt looks like,65,0.000158753
1665,whats good bro,65,0.000158753
1666,please wish happy,65,0.000158753
1667,everyone came last,65,0.000158753
1668,thanks including us,65,0.000158753
1669,just right amount,64,0.00015631
1670,baking soda salt,64,0.00015631
1671,think safe say,64,0.00015631
1672,right now want,64,0.00015631
1673,pretty much just,64,0.00015631
1674,will ever get,64,0.00015631
1675,seemed like good,64,0.00015631
1676,will never able,64,0.00015631
1677,will never go,64,0.00015631
1678,first day work,64,0.00015631
1679,can still see,64,0.00015631
1680,one thing can,64,0.00015631
1681,im sure youve,64,0.00015631
1682,going back sleep,64,0.00015631
1683,feel free ask,64,0.00015631
1684,yeah thats right,64,0.00015631
1685,think im love,64,0.00015631
1686,crazy right now,64,0.00015631
1687,hopefully can get,64,0.00015631
1688,last thing want,64,0.00015631
1689,hot right now,64,0.00015631
1690,make sure go,64,0.00015631
1691,new york giants,64,0.00015631
1692,think im just,64,0.00015631
1693,may seem like,64,0.00015631
1694,see last night,64,0.00015631
1695,just dont feel,64,0.00015631
1696,like old times,64,0.00015631
1697,lets go get,64,0.00015631
1698,mind right now,64,0.00015631
1699,week next week,64,0.00015631
1700,vote vote vote,64,0.00015631
1701,one good thing,64,0.00015631
1702,can someone explain,64,0.00015631
1703,people dont even,64,0.00015631
1704,theres something wrong,64,0.00015631
1705,im going work,64,0.00015631
1706,one year anniversary,64,0.00015631
1707,tonight looking forward,64,0.00015631
1708,now lets go,64,0.00015631
1709,mothers day brunch,64,0.00015631
1710,dont wanna talk,64,0.00015631
1711,gotta get back,64,0.00015631
1712,hope great one,64,0.00015631
1713,seeing last night,64,0.00015631
1714,good morning love,64,0.00015631
1715,havent talked forever,64,0.00015631
1716,rt im going,64,0.00015631
1717,awkward moment realize,64,0.00015631
1718,u already know,64,0.00015631
1719,shoutout new followers,64,0.00015631
1720,keep moving forward,63,0.000153868
1721,feel like one,63,0.000153868
1722,far can tell,63,0.000153868
1723,many people know,63,0.000153868
1724,valentines day everyone,63,0.000153868
1725,seen long time,63,0.000153868
1726,dont know get,63,0.000153868
1727,good way start,63,0.000153868
1728,long time now,63,0.000153868
1729,years ago still,63,0.000153868
1730,spend time family,63,0.000153868
1731,hope everyone enjoying,63,0.000153868
1732,wild orchid crafts,63,0.000153868
1733,think can make,63,0.000153868
1734,pretty sure thats,63,0.000153868
1735,lets get started,63,0.000153868
1736,matter hard try,63,0.000153868
1737,night happy hour,63,0.000153868
1738,los angeles times,63,0.000153868
1739,try new things,63,0.000153868
1740,breakfast lunch dinner,63,0.000153868
1741,im getting old,63,0.000153868
1742,wait till tomorrow,63,0.000153868
1743,every time im,63,0.000153868
1744,really long time,63,0.000153868
1745,looks like one,63,0.000153868
1746,chicken noodle soup,63,0.000153868
1747,day like today,63,0.000153868
1748,madison square garden,63,0.000153868
1749,one favorite songs,63,0.000153868
1750,today one days,63,0.000153868
1751,didnt even think,63,0.000153868
1752,best things life,63,0.000153868
1753,morning happy friday,63,0.000153868
1754,looking forward watching,63,0.000153868
1755,worst thing ever,63,0.000153868
1756,much kind words,63,0.000153868
1757,show right now,63,0.000153868
1758,week stay tuned,63,0.000153868
1759,haters gonna hate,63,0.000153868
1760,forward reading tweets,63,0.000153868
1761,nf follow back,63,0.000153868
1762,continued next tweet,63,0.000153868
1763,thanks follow happy,63,0.000153868
1764,look just like,62,0.000151426
1765,hard time getting,62,0.000151426
1766,mp cost damage,62,0.000151426
1767,cost damage attacks,62,0.000151426
1768,many times can,62,0.000151426
1769,winner will receive,62,0.000151426
1770,even though didnt,62,0.000151426
1771,two months ago,62,0.000151426
1772,never ceases amaze,62,0.000151426
1773,dont know happened,62,0.000151426
1774,will give us,62,0.000151426
1775,first come first,62,0.000151426
1776,can take care,62,0.000151426
1777,sad see go,62,0.000151426
1778,feel free leave,62,0.000151426
1779,thanks stopping today,62,0.000151426
1780,dont know love,62,0.000151426
1781,go school today,62,0.000151426
1782,ill give u,62,0.000151426
1783,lets just hope,62,0.000151426
1784,chocolate peanut butter,62,0.000151426
1785,will go away,62,0.000151426
1786,play video games,62,0.000151426
1787,home last night,62,0.000151426
1788,friday may th,62,0.000151426
1789,every time think,62,0.000151426
1790,get hair cut,62,0.000151426
1791,good monday morning,62,0.000151426
1792,know need anything,62,0.000151426
1793,man cant wait,62,0.000151426
1794,looking forward see,62,0.000151426
1795,boy meets world,62,0.000151426
1796,like dont like,62,0.000151426
1797,feel like havent,62,0.000151426
1798,please follow new,62,0.000151426
1799,today feels like,62,0.000151426
1800,thank much following,62,0.000151426
1801,th birthday love,62,0.000151426
1802,will joining us,62,0.000151426
1803,u dont want,62,0.000151426
1804,video coming soon,62,0.000151426
1805,congrats good luck,62,0.000151426
1806,get happy birthday,62,0.000151426
1807,thanks ill check,62,0.000151426
1808,please follow biggest,62,0.000151426
1809,new server ready,62,0.000151426
1810,im good thanks,62,0.000151426
1811,didnt even notice,61,0.000148983
1812,dont really need,61,0.000148983
1813,every day life,61,0.000148983
1814,id love get,61,0.000148983
1815,know will never,61,0.000148983
1816,come back next,61,0.000148983
1817,thank god im,61,0.000148983
1818,love hear thoughts,61,0.000148983
1819,one first things,61,0.000148983
1820,white card stock,61,0.000148983
1821,hope everyone enjoyed,61,0.000148983
1822,love time year,61,0.000148983
1823,medium high heat,61,0.000148983
1824,just dont see,61,0.000148983
1825,busy day today,61,0.000148983
1826,every time look,61,0.000148983
1827,im sure theres,61,0.000148983
1828,dont know one,61,0.000148983
1829,im always looking,61,0.000148983
1830,rain rain rain,61,0.000148983
1831,home right now,61,0.000148983
1832,dark knight rises,61,0.000148983
1833,saturday may th,61,0.000148983
1834,know dont want,61,0.000148983
1835,th birthday party,61,0.000148983
1836,great first day,61,0.000148983
1837,since high school,61,0.000148983
1838,can give us,61,0.000148983
1839,time warner cable,61,0.000148983
1840,didnt see coming,61,0.000148983
1841,things ive ever,61,0.000148983
1842,five year old,61,0.000148983
1843,cant wait im,61,0.000148983
1844,will never stop,61,0.000148983
1845,im glad enjoyed,61,0.000148983
1846,show tomorrow night,61,0.000148983
1847,meet one day,61,0.000148983
1848,just wanna say,61,0.000148983
1849,make world go,61,0.000148983
1850,dont forget stop,61,0.000148983
1851,stop acting like,61,0.000148983
1852,san diego county,61,0.000148983
1853,glad got see,61,0.000148983
1854,thanks birthday wishes,61,0.000148983
1855,getting hair done,61,0.000148983
1856,go follow now,61,0.000148983
1857,thanks rts mentions,61,0.000148983
1858,youre just somebody,61,0.000148983
1859,viggle get real,61,0.000148983
1860,support please follow,61,0.000148983
1861,dont get see,60,0.000146541
1862,eggs one time,60,0.000146541
1863,spend quality time,60,0.000146541
1864,christmas happy new,60,0.000146541
1865,one thing know,60,0.000146541
1866,made look like,60,0.000146541
1867,first time months,60,0.000146541
1868,right now thanks,60,0.000146541
1869,now back work,60,0.000146541
1870,high school football,60,0.000146541
1871,just last week,60,0.000146541
1872,things dont want,60,0.000146541
1873,say something like,60,0.000146541
1874,also make sure,60,0.000146541
1875,theres always next,60,0.000146541
1876,people dont get,60,0.000146541
1877,learned hard way,60,0.000146541
1878,didnt get much,60,0.000146541
1879,wish go back,60,0.000146541
1880,leonardo da vinci,60,0.000146541
1881,just let us,60,0.000146541
1882,last time went,60,0.000146541
1883,can live without,60,0.000146541
1884,breath fresh air,60,0.000146541
1885,get ice cream,60,0.000146541
1886,last night thank,60,0.000146541
1887,get stuff done,60,0.000146541
1888,good friend mine,60,0.000146541
1889,let know questions,60,0.000146541
1890,really really want,60,0.000146541
1891,good night sleep,60,0.000146541
1892,right now feel,60,0.000146541
1893,im trying make,60,0.000146541
1894,doesnt really matter,60,0.000146541
1895,time next year,60,0.000146541
1896,wait see next,60,0.000146541
1897,coming last night,60,0.000146541
1898,im years old,60,0.000146541
1899,forward seeing everyone,60,0.000146541
1900,time cant wait,60,0.000146541
1901,join us pm,60,0.000146541
1902,hope gets better,60,0.000146541
1903,johann wolfgang von,60,0.000146541
1904,dont wanna see,60,0.000146541
1905,support gay marriage,60,0.000146541
1906,just bought new,60,0.000146541
1907,wait see everyone,60,0.000146541
1908,happy th anniversary,60,0.000146541
1909,wanted say hi,60,0.000146541
1910,hope good time,60,0.000146541
1911,can get followers,60,0.000146541
1912,hope see everyone,60,0.000146541
1913,happy presidents day,60,0.000146541
1914,show cant wait,60,0.000146541
1915,world famous comic,60,0.000146541
1916,send direct message,60,0.000146541
1917,happy birthday bro,60,0.000146541
1918,can u plz,60,0.000146541
1919,happy birthday man,60,0.000146541
1920,twitter dont forget,60,0.000146541
1921,im glad u,60,0.000146541
1922,game lets go,60,0.000146541
1923,hope u feel,60,0.000146541
1924,rip maurice sendak,60,0.000146541
1925,can dm email,60,0.000146541
1926,r u gonna,60,0.000146541
1927,first day summer,59,0.000144099
1928,almost years ago,59,0.000144099
1929,well last night,59,0.000144099
1930,never ever ever,59,0.000144099
1931,im feeling like,59,0.000144099
1932,just sit back,59,0.000144099
1933,health care reform,59,0.000144099
1934,lets see goes,59,0.000144099
1935,ill back soon,59,0.000144099
1936,starting next week,59,0.000144099
1937,remember first time,59,0.000144099
1938,make sure take,59,0.000144099
1939,get back swing,59,0.000144099
1940,find way get,59,0.000144099
1941,pretty much sums,59,0.000144099
1942,just go back,59,0.000144099
1943,less two weeks,59,0.000144099
1944,just finished first,59,0.000144099
1945,just goes show,59,0.000144099
1946,id like say,59,0.000144099
1947,im going stop,59,0.000144099
1948,many many years,59,0.000144099
1949,long can remember,59,0.000144099
1950,red velvet cake,59,0.000144099
1951,march th pm,59,0.000144099
1952,bad things happen,59,0.000144099
1953,last night one,59,0.000144099
1954,wonder many people,59,0.000144099
1955,like good day,59,0.000144099
1956,really need stop,59,0.000144099
1957,even know im,59,0.000144099
1958,behind closed doors,59,0.000144099
1959,end school year,59,0.000144099
1960,maybe can help,59,0.000144099
1961,help can get,59,0.000144099
1962,roll hall fame,59,0.000144099
1963,always makes feel,59,0.000144099
1964,make eye contact,59,0.000144099
1965,need go sleep,59,0.000144099
1966,week looking forward,59,0.000144099
1967,cant believe didnt,59,0.000144099
1968,now lets see,59,0.000144099
1969,looks like youre,59,0.000144099
1970,national weather service,59,0.000144099
1971,maybe ill just,59,0.000144099
1972,still havent seen,59,0.000144099
1973,cant wait visit,59,0.000144099
1974,good luck new,59,0.000144099
1975,im glad hear,59,0.000144099
1976,im following u,59,0.000144099
1977,birthday love much,59,0.000144099
1978,rt good luck,59,0.000144099
1979,better wine guide,59,0.000144099
1980,im new twitter,59,0.000144099
1981,account got hacked,59,0.000144099
1982,hows day going,59,0.000144099
1983,famous comic strip,59,0.000144099
1984,loved every minute,58,0.000141656
1985,give us shout,58,0.000141656
1986,add flour mixture,58,0.000141656
1987,can pretty much,58,0.000141656
1988,design team members,58,0.000141656
1989,miles per hour,58,0.000141656
1990,makes want go,58,0.000141656
1991,now im getting,58,0.000141656
1992,seems like just,58,0.000141656
1993,cant believe already,58,0.000141656
1994,every single person,58,0.000141656
1995,major league baseball,58,0.000141656
1996,feel like dont,58,0.000141656
1997,im sorry cant,58,0.000141656
1998,ill keep eye,58,0.000141656
1999,sure check back,58,0.000141656
2000,feel like getting,58,0.000141656
2001,way back home,58,0.000141656
2002,will first time,58,0.000141656
2003,well see happens,58,0.000141656
2004,british national party,58,0.000141656
2005,one day soon,58,0.000141656
2006,speak louder words,58,0.000141656
2007,well im sure,58,0.000141656
2008,already looking forward,58,0.000141656
2009,can just go,58,0.000141656
2010,feels good back,58,0.000141656
2011,last day classes,58,0.000141656
2012,email ill send,58,0.000141656
2013,still trying get,58,0.000141656
2014,say dont know,58,0.000141656
2015,something dont know,58,0.000141656
2016,can help find,58,0.000141656
2017,will never change,58,0.000141656
2018,best part day,58,0.000141656
2019,looks lot like,58,0.000141656
2020,international film festival,58,0.000141656
2021,really dont feel,58,0.000141656
2022,thank joining us,58,0.000141656
2023,much fun last,58,0.000141656
2024,wolfgang von goethe,58,0.000141656
2025,new day new,58,0.000141656
2026,hope get see,58,0.000141656
2027,im sorry just,58,0.000141656
2028,sorry took long,58,0.000141656
2029,happy birthday great,58,0.000141656
2030,im going school,58,0.000141656
2031,wanna go see,58,0.000141656
2032,love soo much,58,0.000141656
2033,follow mean much,58,0.000141656
2034,said happy mothers,58,0.000141656
2035,love profile pic,58,0.000141656
2036,made account support,58,0.000141656
2037,many different ways,57,0.000139214
2038,always always will,57,0.000139214
2039,second world war,57,0.000139214
2040,just say im,57,0.000139214
2041,fifty shades grey,57,0.000139214
2042,let sit minutes,57,0.000139214
2043,always look forward,57,0.000139214
2044,one year old,57,0.000139214
2045,either way im,57,0.000139214
2046,one lucky winner,57,0.000139214
2047,make ends meet,57,0.000139214
2048,dont know really,57,0.000139214
2049,people around world,57,0.000139214
2050,dont wanna miss,57,0.000139214
2051,step right direction,57,0.000139214
2052,reading hunger games,57,0.000139214
2053,get anything done,57,0.000139214
2054,look forward sharing,57,0.000139214
2055,maybe ill get,57,0.000139214
2056,next couple months,57,0.000139214
2057,makes much sense,57,0.000139214
2058,happy may day,57,0.000139214
2059,much little time,57,0.000139214
2060,doesnt mean cant,57,0.000139214
2061,right now ill,57,0.000139214
2062,id like know,57,0.000139214
2063,can someone tell,57,0.000139214
2064,things go wrong,57,0.000139214
2065,couldnt care less,57,0.000139214
2066,work hard play,57,0.000139214
2067,next time come,57,0.000139214
2068,thats im going,57,0.000139214
2069,im really enjoying,57,0.000139214
2070,one thing will,57,0.000139214
2071,good thing didnt,57,0.000139214
2072,never seen anything,57,0.000139214
2073,like dont care,57,0.000139214
2074,hot hot hot,57,0.000139214
2075,know can find,57,0.000139214
2076,get get get,57,0.000139214
2077,thank god friday,57,0.000139214
2078,dont care anyone,57,0.000139214
2079,think youre right,57,0.000139214
2080,looking forward tomorrow,57,0.000139214
2081,looking forward tonights,57,0.000139214
2082,im sexy know,57,0.000139214
2083,happy hour starts,57,0.000139214
2084,im tryna get,57,0.000139214
2085,youre welcome glad,57,0.000139214
2086,congrats new job,57,0.000139214
2087,please follow make,57,0.000139214
2088,following twitter dont,57,0.000139214
2089,forget follow google,57,0.000139214
2090,hey follow back,57,0.000139214
2091,follow love u,57,0.000139214
2092,th tweet goes,57,0.000139214
2093,u get chance,57,0.000139214
2094,anyone else notice,57,0.000139214
2095,whats favorite song,57,0.000139214
2096,account support please,57,0.000139214
2097,winners will announced,56,0.000136772
2098,happened last night,56,0.000136772
2099,like everything else,56,0.000136772
2100,apple cider vinegar,56,0.000136772
2101,oh dont know,56,0.000136772
2102,just didnt want,56,0.000136772
2103,open mic night,56,0.000136772
2104,dont say anything,56,0.000136772
2105,great customer service,56,0.000136772
2106,like first time,56,0.000136772
2107,just cant help,56,0.000136772
2108,dont want people,56,0.000136772
2109,one can make,56,0.000136772
2110,free open public,56,0.000136772
2111,since last year,56,0.000136772
2112,just wait see,56,0.000136772
2113,feel like crying,56,0.000136772
2114,will next week,56,0.000136772
2115,heard great things,56,0.000136772
2116,just cant stop,56,0.000136772
2117,please dont let,56,0.000136772
2118,big things coming,56,0.000136772
2119,wait come back,56,0.000136772
2120,oh well im,56,0.000136772
2121,oh yeah im,56,0.000136772
2122,real estate market,56,0.000136772
2123,still long way,56,0.000136772
2124,wait till get,56,0.000136772
2125,town hall meeting,56,0.000136772
2126,read hunger games,56,0.000136772
2127,special place heart,56,0.000136772
2128,see whats going,56,0.000136772
2129,theres always one,56,0.000136772
2130,next year im,56,0.000136772
2131,yeah cant wait,56,0.000136772
2132,know im one,56,0.000136772
2133,weve got great,56,0.000136772
2134,last night lol,56,0.000136772
2135,happy st birthday,56,0.000136772
2136,get home work,56,0.000136772
2137,better luck next,56,0.000136772
2138,feel free send,56,0.000136772
2139,know youre talking,56,0.000136772
2140,mothers day love,56,0.000136772
2141,cant wait work,56,0.000136772
2142,please go follow,56,0.000136772
2143,cant wait move,56,0.000136772
2144,ill take look,56,0.000136772
2145,san diego california,56,0.000136772
2146,dont wanna hear,56,0.000136772
2147,just got call,56,0.000136772
2148,thats good hear,56,0.000136772
2149,always smile bro,56,0.000136772
2150,smile bro follow,56,0.000136772
2151,party party party,56,0.000136772
2152,strip live nyc,56,0.000136772
2153,rt just finished,56,0.000136772
2154,can get happy,56,0.000136772
2155,gmail dot com,55,0.000134329
2156,add eggs one,55,0.000134329
2157,hopefully ill get,55,0.000134329
2158,know cant wait,55,0.000134329
2159,three times week,55,0.000134329
2160,stay home mom,55,0.000134329
2161,friday april th,55,0.000134329
2162,say im going,55,0.000134329
2163,yes thats right,55,0.000134329
2164,just one many,55,0.000134329
2165,many times ive,55,0.000134329
2166,back drawing board,55,0.000134329
2167,last night first,55,0.000134329
2168,attacks enemies times,55,0.000134329
2169,good place start,55,0.000134329
2170,maybe next week,55,0.000134329
2171,empire state building,55,0.000134329
2172,hope youll join,55,0.000134329
2173,pretty darn good,55,0.000134329
2174,doesnt look good,55,0.000134329
2175,say things like,55,0.000134329
2176,first time im,55,0.000134329
2177,im almost done,55,0.000134329
2178,can get done,55,0.000134329
2179,today stay tuned,55,0.000134329
2180,social media sites,55,0.000134329
2181,one hardest things,55,0.000134329
2182,now dont get,55,0.000134329
2183,see can make,55,0.000134329
